Multi-objective optimization:
17 Variable(s)

Options:
CreationFcn:       @gacreationuniform
CrossoverFcn:      @crossoverintermediate
SelectionFcn:      @selectiontournament
MutationFcn:       @mutationadaptfeasible

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  605        121000        0.00013648          0.499886
  606        121200       0.000143797          0.174533
  607        121400       0.000166377          0.253475
  608        121600       0.000121856          0.155325
  609        121800       0.000127072           0.15796
  610        122000        0.00012583          0.161905
  611        122200       0.000125834          0.696341
  612        122400        0.00021605          0.271128
  613        122600       0.000449502          0.897232
  614        122800         0.0004626          0.513833
  615        123000       0.000296502          0.336547
  616        123200       0.000513622          0.879075
  617        123400       0.000177523          0.867546
  618        123600       0.000199927          0.243691
  619        123800       0.000199372          0.229569
  620        124000       0.000191748          0.212398
  621        124200       0.000202919          0.218947
  622        124400       0.000467567          0.847457
  623        124600       0.000365602           0.37315
  624        124800       0.000353694          0.362089
  625        125000       0.000281947          0.326901
  626        125200       0.000416027          0.427189
  627        125400       0.000358011          0.395808
  628        125600        0.00035676          0.407977
  629        125800       0.000338839          0.369809
  630        126000       0.000345532          0.392536

                              Average            Average
Generation   Func-count    Pareto distance    Pareto spread
  631        126200       0.000387184          0.458931
  632        126400        0.00038563           0.41808
  633        126600       0.000383115          0.401813
  634        126800       0.000126995          0.745687
  635        127000       0.000129805          0.175128
  636        127200       0.000155285          0.305396
  637        127400       0.000136424           0.17244
  638        127600       0.000178415          0.636184
  639        127800       0.000164371           0.20051
  640        128000       0.000156015          0.190107
  641        128200       0.000146522          0.191072
  642        128400       0.000146329          0.188472
  643        128600       0.000150514          0.186769
  644        128800       0.000151077          0.182306
  645        129000       0.000190374          0.647545
  646        129200       0.000166204           0.19317
  647        129400        0.00018131          0.210424
Optimization terminated: time limit exceeded.
